,mean_r,std_r,kur_r,skew_r,mean_g,std_g,kur_g,skew_g,mean_b,std_b,kur_b,skew_b,entropy_r,entropy_g,contrast_r,contrast_g,contrast_b,corr_rg,corr_rb,corr_gb,moment_r,moment_g,moment_b,label
387,161.4951,36.72479783456949,-0.14759059375968375,-0.7475657417617386,160.5581,32.70133062109247,0.008773817884561108,-0.7517177372862106,155.9129,29.418264965663763,0.3361435379956266,-0.787846879083574,9.182117210060847,9.187955727854943,9.191189352879976,208.0,200.0,201.0,0.9918389989153565,0.9899608721105634,0.9752329023908067,1348.71077599,1069.3770243899999,1
388,103.1808,15.592732645691068,1.0903671949562623,0.48079050025928355,104.0894,15.971549944823764,1.1923695931521436,0.5292161310346513,105.45,15.55282289489596,1.2562265537029598,0.5532413005560547,9.19903769330751,9.19871451632515,9.19961068391499,138.0,138.0,135.0,0.9851345906156496,0.992531074888026,0.9802872248516169,243.13331136,255.09040763999997,0
389,117.0283,30.93300016341771,-0.2901251970469958,0.45362792920021905,120.4395,29.988630174617846,-0.20061036926369757,0.47412199387261433,126.3832,28.686065567797897,-0.10202976463957425,0.4921536460555304,9.175786310789366,9.179731440499529,9.184945345765522,184.0,192.0,185.0,0.9904037685843305,0.9920704412349269,0.9764982557433055,956.85049911,899.3179397499999,0
390,105.6814,20.105140985330095,4.810927626830523,1.632988550368439,111.7405,19.859384677023606,5.020511244785469,1.6460693551290806,117.5031,19.717535099246053,4.334614804192182,1.4856804320024246,9.193489469439145,9.195583742784057,9.19704960473397,181.0,189.0,193.0,0.948894931930295,0.9772937987270958,0.9083728271514897,404.21669404,394.39515975,0
391,123.4983,38.25028362130142,-0.5825784016886177,0.6905472115069125,122.3879,35.8578392208733,-0.6037608676529347,0.6584920492227155,121.6431,32.41484108228822,-0.6310016963390788,0.5861690778469294,9.164230890578038,9.168915917525158,9.175799869733236,174.0,165.0,156.0,0.9945620301065322,0.9942522294348283,0.984343659808008,1463.0841971099999,1285.7846335899999,1
392,100.2527,14.707604927723617,2.984019362417998,1.058720855138868,101.75,13.861179603482526,3.119688142251122,1.0534702555103321,103.4166,12.823230655337992,3.003548482021178,0.9773440474975031,9.19994804076721,9.201361672475597,9.202864700664417,130.0,123.0,123.0,0.9824172228982715,0.9811267412797462,0.960165734144217,216.31364271,192.1323,0
393,132.7285,33.930505268121195,-0.3489162799191057,0.07143559884120275,129.8667,32.72252024386264,-0.28968189527740407,0.08911021351572483,128.7444,31.35206641738308,-0.2323304316780077,0.07847069949714455,9.176833349877377,9.177846484137543,9.180002984881341,188.0,189.0,189.0,0.9942810015993447,0.9931965474406241,0.9841222349503618,1151.2791877500001,1070.76333111,0
394,94.5802,29.753526983535917,-0.9181884998718197,-0.08793788803009638,93.5116,28.577653252847753,-0.9537645875616669,-0.1112509932019759,93.2066,26.444676523640823,-0.9246827392543686,-0.1404904887641945,9.158455821599937,9.161400332626553,9.16827530902796,168.0,159.0,162.0,0.9959132914660199,0.9916383895459779,0.981657557297126,885.27236796,816.6822654399998,1
395,147.5104,30.209639055109548,-0.39995978524050413,-0.33671616153955547,147.3028,28.8752093007133,-0.20884760285263182,-0.3303443613475044,145.7882,27.110332730529148,0.11263313234222272,-0.3100365315647645,9.188423641518966,9.190293099137595,9.192342276570857,186.0,184.0,191.0,0.9914711590379975,0.9917921538610179,0.9764628977230494,912.6222918400001,833.77771216,1
396,141.777,20.55888788334622,-0.4406017927238084,0.08660837191880878,141.6288,19.90451231655777,-0.48127274491306293,0.11933511968654578,141.3209,18.788254926682253,-0.5159414593102443,0.1368929139747172,9.199775295775671,9.200437532196862,9.201491604378178,128.0,127.0,124.0,0.9968129478323791,0.9946319333225854,0.9905293202100923,422.667871,396.18961056,0
397,121.8221,16.169534674504398,3.3204621080836,1.474100160523886,123.7361,15.249336273753032,3.9209922981317407,1.5777595116064294,125.8708,14.56220818969431,4.799076581909431,1.728424591083053,9.201977808078109,9.203133874822434,9.204002796026238,126.0,125.0,124.0,0.9856885955303317,0.9897016910631397,0.9838543146468757,261.45385159,232.54225679,0
398,170.0484,21.353993945864087,4.3050033374985,-1.6143187240211196,176.0707,21.5859653828593,4.4622161288287305,-1.668771819398459,182.6881,21.296093970256614,4.4578319218711595,-1.6748043996327684,9.201713682508325,9.202119342499726,9.202948879668824,200.0,205.0,199.0,0.9925334898925796,0.9917305575275798,0.9846171392241149,455.99305744000003,465.95390151000004,0
399,139.651,8.689200135800764,7.510873134959548,1.7121678917723717,139.3041,7.972265875521212,5.546073045175378,1.4458853807246814,139.1185,7.2180785358708865,5.333637776238989,1.3880695532636647,9.20846203226112,9.20874114427336,9.209022152027826,100.0,84.0,83.0,0.9716061766023953,0.9551306017652605,0.9389105400298127,75.502199,63.55702319,0
400,120.7866,35.415248981759255,-0.4092842896380362,0.21508059202461202,121.9573,34.428370230233085,-0.16750055231264094,0.2871996946960459,125.1299,32.48061923655397,0.018662199583774353,0.33430292791961236,9.166670658316304,9.170128007981136,9.17655687758299,198.0,216.0,214.0,0.9949842316961156,0.9958512808163732,0.9902349437064559,1254.23986044,1185.3126767099998,1
401,106.2266,42.56851950021283,-0.5039043230591207,0.07876044026296736,104.9751,42.46080639825391,-0.5412650129035921,0.029950411521642,105.0407,41.536586806212185,-0.6033936965190958,0.003857566607872311,9.124295117360678,9.121735375456867,9.125842827548265,232.0,230.0,223.0,0.995377725154899,0.9959937630699498,0.9877519560274763,1812.07885244,1802.92007999,1
402,115.1758,37.64839032893704,-0.35431474577983924,0.5633848606242311,115.1805,34.3848326991713,-0.35363260367385774,0.5431046255049881,113.4587,32.083526837148064,-0.3667882253944943,0.429040985232776,9.157981353093351,9.166634678961293,9.170673517481259,189.0,185.0,190.0,0.9853702449313281,0.9859985124692268,0.9550997706224243,1417.4012943599998,1182.3167197499997,1
403,146.3934,39.142138884327714,-0.5620875473391842,-0.09069217056775272,148.1103,35.75447292171988,-0.3564436386278067,-0.20171420850669927,146.8302,32.14168894068885,-0.042127534055829585,-0.3924375689166391,9.173032361757144,9.179797294064167,9.184966858207947,204.0,192.0,185.0,0.9919167643095024,0.9883072376307338,0.967637726104206,1532.1070364399998,1278.38233391,1
404,139.5474,22.742808824769206,-0.3198303273675731,-0.03058880850930845,139.7222,22.055267560381125,-0.23585009051100458,0.07022158886442806,139.5977,20.956017148065136,-0.10080334046640482,0.16118222829501852,9.196873179806706,9.197783158112484,9.199043070244723,144.0,147.0,145.0,0.997091743779506,0.9953108180612465,0.9911457079253545,517.23535324,486.43482715999994,0
405,150.4947,35.37836022076207,0.2775259484561552,-0.7073354550019109,142.3628,35.80933643842064,0.19388872073786612,-0.6301125490685561,135.3546,33.1347470012976,0.20571620298999393,-0.5795971390754513,9.180004843305907,9.175526862270893,9.177649409378564,210.0,222.0,214.0,0.990592182975465,0.9911926313379333,0.9758983509590088,1251.62837191,1282.3085761599998,1
